batch_no,question_code,option_code,option_label,option_content,is_correct,sort_no
20260513-batch-real-001,Q-FLIGHT-0037,B,B,顺风起飞，为了避免尾桨打地，悬停高度较高，地面效应减弱，所以载重量将增大。,0,20
20260513-batch-real-001,Q-FLIGHT-0037,C,C,起飞场地的标高高．气温高，则空气密度小，发动机功率降低，同时，单位时间内流过旋翼的空气质量减小，旋翼 效能降低。因此，起飞最大载重量要减小。,1,30
20260513-batch-real-001,Q-FLIGHT-0038,A,A,在离地 0.5 米以下，应以不大于 0.25 米/秒的下降率下降接地,1,10
20260513-batch-real-001,Q-FLIGHT-0038,B,B,在离地 1 米以下，应以不大于 0.5 米/秒的下降率下降接地,0,20
20260513-batch-real-001,Q-FLIGHT-0038,C,C,在离地 1.5 米以下，应以不大于 0.25 米/秒的下降率下降接地,0,30
20260513-batch-real-001,Q-FLIGHT-0039,A,A,增大．减小,0,10
20260513-batch-real-001,Q-FLIGHT-0039,B,B,增大．增大,1,20
20260513-batch-real-001,Q-FLIGHT-0039,C,C,减小．减小,0,30
20260513-batch-real-001,Q-FLIGHT-0040,A,A,增大,0,10
20260513-batch-real-001,Q-FLIGHT-0040,B,B,减小,1,20
20260513-batch-real-001,Q-FLIGHT-0040,C,C,不变,0,30
20260513-batch-real-001,Q-FLIGHT-0041,A,A,较大的下降角，较小的速度下降,1,10
20260513-batch-real-001,Q-FLIGHT-0041,B,B,较小的下降角，较大的速度下降,0,20
20260513-batch-real-001,Q-FLIGHT-0041,C,C,较大的下降角，较大的速度下降,0,30
20260513-batch-real-001,Q-FLIGHT-0042,A,A,一倍,0,10
20260513-batch-real-001,Q-FLIGHT-0042,B,B,两倍,0,20
20260513-batch-real-001,Q-FLIGHT-0042,C,C,四倍,1,30
20260513-batch-real-001,Q-FLIGHT-0043,A,A,升力．空速．阻力,1,10
20260513-batch-real-001,Q-FLIGHT-0043,B,B,升力．空速．阻力．重量,0,20
20260513-batch-real-001,Q-FLIGHT-0043,C,C,升力．拉力．阻力,0,30
20260513-batch-real-001,Q-FLIGHT-0044,A,A,横轴的俯仰运动,0,10
20260513-batch-real-001,Q-FLIGHT-0044,B,B,纵轴的滚转运动,1,20
20260513-batch-real-001,Q-FLIGHT-0044,C,C,立轴的偏转运动,0,30
20260513-batch-real-001,Q-FLIGHT-0045,A,A,横轴的俯仰运动,1,10
20260513-batch-real-001,Q-FLIGHT-0045,B,B,纵轴的滚转运动,0,20
20260513-batch-real-001,Q-FLIGHT-0045,C,C,立轴的偏转运动,0,30
20260513-batch-real-001,Q-FLIGHT-0046,A,A,横轴的俯仰运动,0,10
20260513-batch-real-001,Q-FLIGHT-0046,B,B,纵轴的滚转运动,0,20
20260513-batch-real-001,Q-FLIGHT-0046,C,C,立轴的偏转运动,1,30
20260513-batch-real-001,Q-FLIGHT-0047,A,A,右翼升力大于左翼升力,0,10
20260513-batch-real-001,Q-FLIGHT-0047,B,B,左翼升力大于右翼升力,1,20
20260513-batch-real-001,Q-FLIGHT-0047,C,C,左翼升力等于右翼升力,0,30
20260513-batch-real-001,Q-FLIGHT-0048,A,A,增大,0,10
20260513-batch-real-001,Q-FLIGHT-0048,B,B,减小,1,20
20260513-batch-real-001,Q-FLIGHT-0048,C,C,先减小后增大,0,30
20260513-batch-real-001,Q-FLIGHT-0049,A,A,增大,1,10
20260513-batch-real-001,Q-FLIGHT-0049,B,B,减小,0,20
20260513-batch-real-001,Q-FLIGHT-0049,C,C,先增大后减小,0,30
20260513-batch-real-001,Q-FLIGHT-0050,A,A,升力与阻力的夹角,0,10
20260513-batch-real-001,Q-FLIGHT-0050,B,B,飞行轨迹与水平面的夹角,1,20
20260513-batch-real-001,Q-FLIGHT-0050,C,C,阻力与重力的夹角,0,30
20260513-batch-real-001,Q-FLIGHT-0051,A,A,最大下滑速度,0,10
20260513-batch-real-001,Q-FLIGHT-0051,B,B,失速速度,0,20
20260513-batch-real-001,Q-FLIGHT-0051,C,C,下滑有利速度,1,30
20260513-batch-real-001,Q-FLIGHT-0052,A,A,飞机下滑阻力最小,1,10
20260513-batch-real-001,Q-FLIGHT-0052,B,B,飞机下滑角最大,0,20
20260513-batch-real-001,Q-FLIGHT-0052,C,C,飞机下滑升力最大,0,30
20260513-batch-real-001,Q-FLIGHT-0053,A,A,升阻比最大,1,10
20260513-batch-real-001,Q-FLIGHT-0053,B,B,升力最大,0,20
20260513-batch-real-001,Q-FLIGHT-0053,C,C,下滑角最大,0,30
20260513-batch-real-001,Q-FLIGHT-0054,A,A,空速小时必须减小迎角，以产生足够的升力来保持高度,0,10
20260513-batch-real-001,Q-FLIGHT-0054,B,B,空速大时必须减小迎角，以产生足够的升力来保持高度,1,20
20260513-batch-real-001,Q-FLIGHT-0054,C,C,空速大时必须增大迎角，以产生足够的升力来保持高度,0,30
20260513-batch-real-001,Q-FLIGHT-0055,A,A,前缘半径大，后部尖水滴形,0,10
20260513-batch-real-001,Q-FLIGHT-0055,B,B,最大厚度靠前,0,20
20260513-batch-real-001,Q-FLIGHT-0055,C,C,前缘尖的菱形,1,30
20260513-batch-real-001,Q-FLIGHT-0056,A,A,上下翼面的弯度相同,0,10
20260513-batch-real-001,Q-FLIGHT-0056,B,B,机翼上表面的弯度小于下表面的弯度,0,20
20260513-batch-real-001,Q-FLIGHT-0056,C,C,机翼上表面的弯度大于下表面的弯度,1,30
20260513-batch-real-001,Q-FLIGHT-0057,A,A,增大迎角，使升力的增加大于阻力的增加,0,10
20260513-batch-real-001,Q-FLIGHT-0057,B,B,增大迎角，以保持升力不变,1,20
20260513-batch-real-001,Q-FLIGHT-0057,C,C,减小迎角，以保持阻力不变,0,30
20260513-batch-real-001,Q-FLIGHT-0058,A,A,机翼上下表面的正压强,0,10
20260513-batch-real-001,Q-FLIGHT-0058,B,B,机翼下表面的负压和上表面的正压,0,20
20260513-batch-real-001,Q-FLIGHT-0058,C,C,机翼下表面的正压和上表面的负压,1,30
20260513-batch-real-001,Q-FLIGHT-0059,A,A,飞机的拉力,0,10
20260513-batch-real-001,Q-FLIGHT-0059,B,B,方向舵上产生的气动力,0,20
20260513-batch-real-001,Q-FLIGHT-0059,C,C,飞机升力的水平分力,1,30
20260513-batch-real-001,Q-FLIGHT-0060,A,A,使飞机向转弯内侧偏转,0,10
20260513-batch-real-001,Q-FLIGHT-0060,B,B,使飞机向转弯外侧偏转,1,20
20260513-batch-real-001,Q-FLIGHT-0060,C,C,对飞机的转弯没有影响,0,30
20260513-batch-real-001,Q-FLIGHT-0061,A,A,内侧机翼阻力大,0,10
20260513-batch-real-001,Q-FLIGHT-0061,B,B,外侧机翼阻力大,1,20
20260513-batch-real-001,Q-FLIGHT-0061,C,C,相等,0,30
20260513-batch-real-001,Q-FLIGHT-0062,A,A,向左偏转方向舵,1,10
20260513-batch-real-001,Q-FLIGHT-0062,B,B,向右偏转方向舵,0,20
20260513-batch-real-001,Q-FLIGHT-0062,C,C,向右压盘,0,30
20260513-batch-real-001,Q-FLIGHT-0063,A,A,向左偏转方向舵,0,10
20260513-batch-real-001,Q-FLIGHT-0063,B,B,向右偏转方向舵,1,20
20260513-batch-real-001,Q-FLIGHT-0063,C,C,向左压盘,0,30
20260513-batch-real-001,Q-FLIGHT-0064,A,A,转弯外侧阻力比内侧的大,0,10
20260513-batch-real-001,Q-FLIGHT-0064,B,B,转弯外侧升力比内侧的大,1,20
20260513-batch-real-001,Q-FLIGHT-0064,C,C,转弯外侧阻力比内侧的小,0,30
20260513-batch-real-001,Q-FLIGHT-0065,A,A,增大,0,10
20260513-batch-real-001,Q-FLIGHT-0065,B,B,减小,1,20
20260513-batch-real-001,Q-FLIGHT-0065,C,C,保持不变,0,30
20260513-batch-real-001,Q-FLIGHT-0066,A,A,增大,1,10
20260513-batch-real-001,Q-FLIGHT-0066,B,B,减小,0,20
20260513-batch-real-001,Q-FLIGHT-0066,C,C,保持不变,0,30
20260513-batch-real-001,Q-FLIGHT-0067,A,A,飞机拉力与阻力的比值,0,10
20260513-batch-real-001,Q-FLIGHT-0067,B,B,飞机升力与阻力的比值,0,20
20260513-batch-real-001,Q-FLIGHT-0067,C,C,飞机承受的载荷（除重力外）与重力的比值,1,30
20260513-batch-real-001,Q-FLIGHT-0068,A,A,保持升力垂直分量不变,1,10
20260513-batch-real-001,Q-FLIGHT-0068,B,B,用以使机头沿转弯方向转动,0,20
20260513-batch-real-001,Q-FLIGHT-0068,C,C,保持升力水平分量不变,0,30
20260513-batch-real-001,Q-FLIGHT-0069,A,A,增大迎角和油门,1,10
20260513-batch-real-001,Q-FLIGHT-0069,B,B,增大迎角．减小拉力,0,20
20260513-batch-real-001,Q-FLIGHT-0069,C,C,减小迎角．增大拉力,0,30
20260513-batch-real-001,Q-FLIGHT-0070,A,A,拉杆飞机转入下降,0,10
20260513-batch-real-001,Q-FLIGHT-0070,B,B,推油门飞机转入下降,0,20
20260513-batch-real-001,Q-FLIGHT-0070,C,C,推杆飞机转入下降,1,30
20260513-batch-real-001,Q-FLIGHT-0071,A,A,减小,0,10
20260513-batch-real-001,Q-FLIGHT-0071,B,B,保持不变，因为临界迎角不变,0,20
20260513-batch-real-001,Q-FLIGHT-0071,C,C,增大,1,30
20260513-batch-real-001,Q-FLIGHT-0072,A,A,飞机速度太小,0,10
20260513-batch-real-001,Q-FLIGHT-0072,B,B,飞机速度太大,0,20
20260513-batch-real-001,Q-FLIGHT-0072,C,C,飞机迎角超过临界迎角,1,30
20260513-batch-real-001,Q-FLIGHT-0073,A,A,出现操纵迟钝和操纵效率降低的现象,1,10
20260513-batch-real-001,Q-FLIGHT-0073,B,B,出现机头上仰的现象,0,20
20260513-batch-real-001,Q-FLIGHT-0073,C,C,出现机翼自转现象,0,30
20260513-batch-real-001,Q-FLIGHT-0074,A,A,立即蹬舵,0,10
20260513-batch-real-001,Q-FLIGHT-0074,B,B,立即推杆到底,1,20
20260513-batch-real-001,Q-FLIGHT-0074,C,C,立即拉杆,0,30
20260513-batch-real-001,Q-FLIGHT-0075,A,A,飞行员方向舵操纵不当,0,10
20260513-batch-real-001,Q-FLIGHT-0075,B,B,飞行员压盘过多,0,20
20260513-batch-real-001,Q-FLIGHT-0075,C,C,飞机失速后机翼自转,1,30
20260513-batch-real-001,Q-FLIGHT-0076,A,A,立即推杆到底改出失速,0,10
20260513-batch-real-001,Q-FLIGHT-0076,B,B,立即向螺旋反方向打舵到底制止滚转,1,20
20260513-batch-real-001,Q-FLIGHT-0076,C,C,立即加大油门增速,0,30
20260513-batch-real-001,Q-FLIGHT-0077,A,A,向下低头,0,10
20260513-batch-real-001,Q-FLIGHT-0077,B,B,向左滚转,1,20
20260513-batch-real-001,Q-FLIGHT-0077,C,C,向上抬头,0,30
20260513-batch-real-001,Q-FLIGHT-0078,A,A,低于半个翼展,0,10
20260513-batch-real-001,Q-FLIGHT-0078,B,B,低于一个翼展,1,20
20260513-batch-real-001,Q-FLIGHT-0078,C,C,低于两个翼展,0,30
20260513-batch-real-001,Q-FLIGHT-0079,A,A,升力增大．阻力减小,1,10
20260513-batch-real-001,Q-FLIGHT-0079,B,B,升力减小．阻力增大,0,20
20260513-batch-real-001,Q-FLIGHT-0079,C,C,升力增大．阻力增大,0,30
20260513-batch-real-001,Q-FLIGHT-0080,A,A,出现短暂的机头上仰变化,0,10
20260513-batch-real-001,Q-FLIGHT-0080,B,B,经历诱导阻力减小的过程，需要减小动力,1,20
20260513-batch-real-001,Q-FLIGHT-0080,C,C,需要增大迎角以保持相同的升力系数,0,30
20260513-batch-real-001,Q-FLIGHT-0081,A,A,回到原平衡状态的趋势,1,10
20260513-batch-real-001,Q-FLIGHT-0081,B,B,继续偏离原平衡状态的趋势,0,20
20260513-batch-real-001,Q-FLIGHT-0081,C,C,保持偏离后的平衡状态,0,30
20260513-batch-real-001,Q-FLIGHT-0082,A,A,回到原平衡状态的趋势,0,10
20260513-batch-real-001,Q-FLIGHT-0082,B,B,继续偏离原平衡状态的趋势,1,20
20260513-batch-real-001,Q-FLIGHT-0082,C,C,保持偏离后的平衡状态的趋势,0,30
20260513-batch-real-001,Q-FLIGHT-0083,A,A,飞机振荡的振幅减小使飞机回到原来的平衡状态,1,10
20260513-batch-real-001,Q-FLIGHT-0083,B,B,飞机振荡的振幅持续增大,0,20
20260513-batch-real-001,Q-FLIGHT-0083,C,C,飞机振荡的振幅不增大也不减小,0,30
20260513-batch-real-001,Q-FLIGHT-0084,A,A,飞机振荡的振幅减小使飞机回到原来的平衡状态,0,10
20260513-batch-real-001,Q-FLIGHT-0084,B,B,飞机振荡的振幅持续增大,1,20
20260513-batch-real-001,Q-FLIGHT-0084,C,C,飞机振荡的振幅不增大也不减小,0,30
20260513-batch-real-001,Q-FLIGHT-0085,A,A,防止飞机绕立轴偏转过快,0,10
20260513-batch-real-001,Q-FLIGHT-0085,B,B,防止飞机绕纵轴滚转过快,0,20
20260513-batch-real-001,Q-FLIGHT-0085,C,C,防止飞机抬头过高或低头过低,1,30
20260513-batch-real-001,Q-FLIGHT-0086,A,A,压力最低的点,0,10
20260513-batch-real-001,Q-FLIGHT-0086,B,B,压力最高的点,0,20
20260513-batch-real-001,Q-FLIGHT-0086,C,C,升力的着力点,1,30
20260513-batch-real-001,Q-FLIGHT-0087,A,A,前移,1,10
20260513-batch-real-001,Q-FLIGHT-0087,B,B,后移,0,20
20260513-batch-real-001,Q-FLIGHT-0087,C,C,保持不变,0,30
20260513-batch-real-001,Q-FLIGHT-0088,A,A,前移,0,10
20260513-batch-real-001,Q-FLIGHT-0088,B,B,后移,1,20
20260513-batch-real-001,Q-FLIGHT-0088,C,C,保持不变,0,30
20260513-batch-real-001,Q-FLIGHT-0089,A,A,位于压力中心前,1,10
20260513-batch-real-001,Q-FLIGHT-0089,B,B,位于压力中心后,0,20
20260513-batch-real-001,Q-FLIGHT-0089,C,C,与压力中心重合,0,30
20260513-batch-real-001,Q-FLIGHT-0090,A,A,上仰,0,10
20260513-batch-real-001,Q-FLIGHT-0090,B,B,下俯,1,20
20260513-batch-real-001,Q-FLIGHT-0090,C,C,偏转,0,30
20260513-batch-real-001,Q-FLIGHT-0091,A,A,上仰,1,10
20260513-batch-real-001,Q-FLIGHT-0091,B,B,下俯,0,20
20260513-batch-real-001,Q-FLIGHT-0091,C,C,偏转,0,30
20260513-batch-real-001,Q-FLIGHT-0092,A,A,变强,1,10
20260513-batch-real-001,Q-FLIGHT-0092,B,B,减弱,0,20
20260513-batch-real-001,Q-FLIGHT-0092,C,C,不受影响,0,30
20260513-batch-real-001,Q-FLIGHT-0093,A,A,变强,0,10
20260513-batch-real-001,Q-FLIGHT-0093,B,B,减弱,1,20
20260513-batch-real-001,Q-FLIGHT-0093,C,C,保持不变,0,30
20260513-batch-real-001,Q-FLIGHT-0094,A,A,使机翼恢复到水平状态,1,10
20260513-batch-real-001,Q-FLIGHT-0094,B,B,使飞机保持航向,0,20
20260513-batch-real-001,Q-FLIGHT-0094,C,C,使飞机保持迎角,0,30
20260513-batch-real-001,Q-FLIGHT-0095,A,A,飘摆（荷兰滚）,0,10
20260513-batch-real-001,Q-FLIGHT-0095,B,B,螺旋不稳定现象,1,20
20260513-batch-real-001,Q-FLIGHT-0095,C,C,转弯困难,0,30
20260513-batch-real-001,Q-FLIGHT-0096,A,A,飘摆（荷兰滚）,1,10
20260513-batch-real-001,Q-FLIGHT-0096,B,B,螺旋不稳定现象,0,20
20260513-batch-real-001,Q-FLIGHT-0096,C,C,失去纵向安定性,0,30
20260513-batch-real-001,Q-FLIGHT-0097,A,A,飞机进入了飘摆（荷兰滚）,1,10
20260513-batch-real-001,Q-FLIGHT-0097,B,B,飞机进入了失速,0,20
20260513-batch-real-001,Q-FLIGHT-0097,C,C,飞机进入了螺旋,0,30
20260513-batch-real-001,Q-FLIGHT-0098,A,A,增大，减小,1,10
20260513-batch-real-001,Q-FLIGHT-0098,B,B,减小，增大,0,20
20260513-batch-real-001,Q-FLIGHT-0098,C,C,增大，增大,0,30
20260513-batch-real-001,Q-FLIGHT-0099,A,A,等于,0,10
20260513-batch-real-001,Q-FLIGHT-0099,B,B,大于,1,20
20260513-batch-real-001,Q-FLIGHT-0099,C,C,小于,0,30
20260513-batch-real-001,Q-FLIGHT-0100,A,A,飞机离地时的重量,0,10
20260513-batch-real-001,Q-FLIGHT-0100,B,B,飞机开始滑行时的重量,0,20
20260513-batch-real-001,Q-FLIGHT-0100,C,C,飞机开始起飞滑跑时的重量,1,30
20260513-batch-real-001,Q-FLIGHT-0101,A,A,阻力将增大,0,10
20260513-batch-real-001,Q-FLIGHT-0101,B,B,升力将增大,1,20
20260513-batch-real-001,Q-FLIGHT-0101,C,C,升力将减小,0,30
20260513-batch-real-001,Q-FLIGHT-0102,A,A,升力将减小,0,10
20260513-batch-real-001,Q-FLIGHT-0102,B,B,升力将增大,1,20
20260513-batch-real-001,Q-FLIGHT-0102,C,C,阻力增大升力减小,0,30
20260513-batch-real-001,Q-FLIGHT-0103,A,A,检查电瓶和点火电门是否关断,0,10
20260513-batch-real-001,Q-FLIGHT-0103,B,B,油车是否接地,0,20
20260513-batch-real-001,Q-FLIGHT-0103,C,C,将飞机．加油车和加油枪用连线接地,1,30
20260513-batch-real-001,Q-FLIGHT-0104,A,A,发动机处于小转速和大进气压力状态工作,1,10
20260513-batch-real-001,Q-FLIGHT-0104,B,B,发动机处于高功率状态下工作时,0,20
20260513-batch-real-001,Q-FLIGHT-0104,C,C,发动机处于大转速和小进气压力转台工作,0,30
20260513-batch-real-001,Q-FLIGHT-0105,A,A,发动机过热,0,10
20260513-batch-real-001,Q-FLIGHT-0105,B,B,电嘴积炭,1,20
20260513-batch-real-001,Q-FLIGHT-0105,C,C,发动机工作平稳，但燃油消耗量变大,0,30
20260513-batch-real-001,Q-FLIGHT-0106,A,A,小桨叶角及低转速,0,10
20260513-batch-real-001,Q-FLIGHT-0106,B,B,大桨叶角及高转速,0,20
20260513-batch-real-001,Q-FLIGHT-0106,C,C,小桨叶角及高转速,1,30
20260513-batch-real-001,Q-FLIGHT-0107,A,A,长时间爬升,1,10
20260513-batch-real-001,Q-FLIGHT-0107,B,B,巡航,0,20
20260513-batch-real-001,Q-FLIGHT-0107,C,C,下降,0,30
20260513-batch-real-001,Q-FLIGHT-0108,A,A,牛顿第三运动定律表明，要获得给定加速度所施加的力的大小取决于无人机的质量,0,10
20260513-batch-real-001,Q-FLIGHT-0108,B,B,牛顿第二运动定律表明作用力和反作用力是大小相等方向相反的,0,20
20260513-batch-real-001,Q-FLIGHT-0108,C,C,如果一个物体处于平衡状态，那么它就有保持这种平衡状态的趋势,1,30
20260513-batch-real-001,Q-FLIGHT-0109,A,A,速度,0,10
20260513-batch-real-001,Q-FLIGHT-0109,B,B,加速度,1,20
20260513-batch-real-001,Q-FLIGHT-0109,C,C,重力加速度,0,30
20260513-batch-real-001,Q-FLIGHT-0110,A,A,会加速,1,10
20260513-batch-real-001,Q-FLIGHT-0110,B,B,会减速,0,20
20260513-batch-real-001,Q-FLIGHT-0110,C,C,速度不变,0,30
20260513-batch-real-001,Q-FLIGHT-0111,A,A,增加,0,10
20260513-batch-real-001,Q-FLIGHT-0111,B,B,减少,1,20
20260513-batch-real-001,Q-FLIGHT-0111,C,C,不变,0,30
20260513-batch-real-001,Q-FLIGHT-0112,A,A,前者产生更大升力,1,10
20260513-batch-real-001,Q-FLIGHT-0112,B,B,后者产生更大升力,0,20
20260513-batch-real-001,Q-FLIGHT-0112,C,C,产生升力相等,0,30
20260513-batch-real-001,Q-FLIGHT-0113,A,A,适用于飞行器下滑过程,0,10
20260513-batch-real-001,Q-FLIGHT-0113,B,B,适用于飞行器爬升过程,0,20
20260513-batch-real-001,Q-FLIGHT-0113,C,C,都不适用,1,30
20260513-batch-real-001,Q-FLIGHT-0114,A,A,飞行器的尺寸或面积、飞行速度、空气密度,0,10
20260513-batch-real-001,Q-FLIGHT-0114,B,B,CL,0,20
20260513-batch-real-001,Q-FLIGHT-0114,C,C,都是,1,30
20260513-batch-real-001,Q-FLIGHT-0115,A,A,空气与前缘相遇的地方,1,10
20260513-batch-real-001,Q-FLIGHT-0115,B,B,空气与后缘相遇的地方,0,20
20260513-batch-real-001,Q-FLIGHT-0115,C,C,都不正确,0,30
20260513-batch-real-001,Q-FLIGHT-0116,A,A,稍稍向前缘的上表面移动,0,10
20260513-batch-real-001,Q-FLIGHT-0116,B,B,稍稍向前缘的下表面移动,1,20
20260513-batch-real-001,Q-FLIGHT-0116,C,C,不会移动,0,30
20260513-batch-real-001,Q-FLIGHT-0117,A,A,了解飞机阻力是如何产生的并如何去减小它是很重要的,1,10
20260513-batch-real-001,Q-FLIGHT-0117,B,B,飞行器飞行时阻力是可以避免的,0,20
20260513-batch-real-001,Q-FLIGHT-0117,C,C,每次翼型或迎角的变化都不会改变飞机的阻力,0,30
20260513-batch-real-001,Q-FLIGHT-0118,A,A,黏性阻力是由于空气和飞行器表面接触产生的,0,10
20260513-batch-real-001,Q-FLIGHT-0118,B,B,形状阻力是由于空气和飞行器表面接触产生的,1,20
20260513-batch-real-001,Q-FLIGHT-0118,C,C,蒙皮摩擦阻力是由于空气和飞行器表面接触产生的,0,30
20260513-batch-real-001,Q-FLIGHT-0119,A,A,形阻减少了,0,10
20260513-batch-real-001,Q-FLIGHT-0119,B,B,蒙皮摩阻减少了,0,20
20260513-batch-real-001,Q-FLIGHT-0119,C,C,蒙皮摩阻增加了,1,30
20260513-batch-real-001,Q-FLIGHT-0120,A,A,阻力达到最小值,1,10
20260513-batch-real-001,Q-FLIGHT-0120,B,B,阻力达到极小值,0,20
20260513-batch-real-001,Q-FLIGHT-0120,C,C,阻力达到极大值,0,30
20260513-batch-real-001,Q-FLIGHT-0121,A,A,升力的向上力和尾部向下的力降低,1,10
20260513-batch-real-001,Q-FLIGHT-0121,B,B,升力的向上力和尾部向下的力增加,0,20
20260513-batch-real-001,Q-FLIGHT-0121,C,C,升力的向上力和尾部向下的力恒为零,0,30
20260513-batch-real-001,Q-FLIGHT-0122,A,A,不变,0,10
20260513-batch-real-001,Q-FLIGHT-0122,B,B,减少,0,20
20260513-batch-real-001,Q-FLIGHT-0122,C,C,增加,1,30
20260513-batch-real-001,Q-FLIGHT-0123,A,A,飞机以一定的角速度转弯而倾斜过多时，水平升力分量小于离心力,0,10
20260513-batch-real-001,Q-FLIGHT-0123,B,B,升力的水平分量和离心力的平衡只能通过增加倾斜度建立,0,20
20260513-batch-real-001,Q-FLIGHT-0123,C,C,升力的水平分量和离心力的平衡可以通过降低倾斜度建立,1,30
20260513-batch-real-001,Q-FLIGHT-0124,A,A,外侧滑转弯的纠正引起角速度的降低，倾斜角增加，或者二者的结合,0,10
20260513-batch-real-001,Q-FLIGHT-0124,B,B,为维持一个给定的角速度，倾斜角必须随离心力变化,1,20
20260513-batch-real-001,Q-FLIGHT-0124,C,C,在高速飞机上这变得特别重要,0,30
20260513-batch-real-001,Q-FLIGHT-0125,A,A,功率必定降低,0,10
20260513-batch-real-001,Q-FLIGHT-0125,B,B,重力的分量沿航迹向前作用将随迎角的下降率增加而增加,0,20
20260513-batch-real-001,Q-FLIGHT-0125,C,C,迎角的下降率降低时重力的向前分量增加变快,1,30
20260513-batch-real-001,Q-FLIGHT-0126,A,A,滑翔状态，一个较大的下滑角会导致一个很大的重力分量,0,10
