condition_id,occurrence_id,condition_template_id,case_id,question_bank_id,chunk_id,batch,source_version,question_type,exam_date,exam_site,source_docx,source_page,source_row_index,condition_index,condition_marker,condition_type,raw_text,normalized_values,units,waypoint_refs,latlon_text,angle_values,speed_values,height_values,distance_values,quality_flags
gcond_9f64ca8c6fc6,gcond_9f64ca8c6fc6,gctpl_ef11846ede82,gsec_cf6028386806,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_16,2026H1,2026H1,空域限制或地形限制题型,2026-04-10,河北03考场,空域限制或地形限制题-考试条件提取.docx,17,2,2,(二),coordinate;speed_height,"a值为20米，b值为25米，c值为30m,d值为20m, e值为2m/s,f值为2m/s。",20;25;30;20;2;2,m;m/s;米,,,,2m/s;2m/s,,,
gcond_b28244431613,gcond_b28244431613,gctpl_429fcab54ae4,gsec_cf6028386806,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_16,2026H1,2026H1,空域限制或地形限制题型,2026-04-10,河北03考场,空域限制或地形限制题-考试条件提取.docx,17,3,3,一、,coordinate;takeoff_return,起飞点经纬度： N:36.1217° E:114.3247°,36.1217;114.3247,°;度,起飞点,N:36.1217;E:114.3247,36.1217°;114.3247°,,,,
gcond_de4194a6c604,gcond_de4194a6c604,gctpl_aed2eb2d1467,gsec_cf6028386806,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_16,2026H1,2026H1,空域限制或地形限制题型,2026-04-10,河北03考场,空域限制或地形限制题-考试条件提取.docx,17,4,4,二、,coordinate;bearing_angle;restriction;geometry;takeoff_return,由于空域限制，飞 机不能由起飞点直飞任 务航线的航点1，需先向 NW方向平飞560米，再 向NE方向平飞630米， 到达任务航线的航点1。,1;560;630;1,米,起飞点,,,,630米,560米;630米,
gcond_c4be21c9ca48,gcond_c4be21c9ca48,gctpl_365d2eac5929,gsec_cf6028386806,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_16,2026H1,2026H1,空域限制或地形限制题型,2026-04-10,河北03考场,空域限制或地形限制题-考试条件提取.docx,17,5,5,三、,coordinate;bearing_angle,"当地风向：SE,航 点3→2航向为逆风",3;2,S,,,,,,,
gcond_b7406f0fb59a,gcond_b7406f0fb59a,gctpl_f3e97d752dce,gsec_9adaea89ccce,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_17,2026H1,2026H1,空域限制或地形限制题型,2026-04-12,山东05考场,空域限制或地形限制题-考试条件提取.docx,18,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;geometry,"与 的相对方位由委任代表根 据现场环境等情况进行决定。规划规划一个闭合的任务航线不循环 执行，①③、②③、②④、①④边长为300米，①点相对地面高度为 a,②点相对地面高度为b,③点相对地面高度为c,④点相对地面 高度为d，水平速度为e，垂直速度为f，转弯模式为协调转弯；",300,度;米,①;③;②;③;②;④;①;④;①;②;③;④,,,,300米,300米,
gcond_5fa3b05bd669,gcond_5fa3b05bd669,gctpl_ef11846ede82,gsec_9adaea89ccce,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_17,2026H1,2026H1,空域限制或地形限制题型,2026-04-12,山东05考场,空域限制或地形限制题-考试条件提取.docx,18,2,2,(二),coordinate;speed_height,"a值为20米，b值为25米，c值为30m,d值为20m, e值为2m/s,f值为2m/s。",20;25;30;20;2;2,m;m/s;米,,,,2m/s;2m/s,,,
gcond_4cd295136e60,gcond_4cd295136e60,gctpl_48c13b23292c,gsec_9adaea89ccce,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_17,2026H1,2026H1,空域限制或地形限制题型,2026-04-12,山东05考场,空域限制或地形限制题-考试条件提取.docx,18,3,3,1、,coordinate;takeoff_return,起飞点经纬度： N:23°39'28” E:119°56′36”,23;39;28;119;56;36,°;度,起飞点,N:23°39'28”;E:119°56′36”,23°;119°,,,,
gcond_e96b6f75e2ba,gcond_e96b6f75e2ba,gctpl_8d0291f157c2,gsec_9adaea89ccce,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_17,2026H1,2026H1,空域限制或地形限制题型,2026-04-12,山东05考场,空域限制或地形限制题-考试条件提取.docx,18,4,4,2、,restriction;geometry;takeoff_return,由于空域限制，飞机 不能由起飞点直飞任务 航线的航点1，需由起飞 点起飞先向西南方向平 飞1800米，再向东南方 向平飞600米，到达任务 航线的航点1。,1;1800;600;1,米,起飞点,,,,600米,1800米;600米,
gcond_b396d9aa1fcc,gcond_b396d9aa1fcc,gctpl_0f357c09454a,gsec_9adaea89ccce,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_17,2026H1,2026H1,空域限制或地形限制题型,2026-04-12,山东05考场,空域限制或地形限制题-考试条件提取.docx,18,5,5,3、,bearing_angle;geometry,如图所示任务航点3 4航向角25°,3;4;25,°,,,25°,,,,
gcond_79c55abefcba,gcond_79c55abefcba,gctpl_080c49eab36e,gsec_73bc2ca7a262,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_18,2026H1,2026H1,空域限制或地形限制题型,2026-03-19,北京01考场,空域限制或地形限制题-考试条件提取.docx,19,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;geometry,"与 的相对方位由委任代表根 据现场环境等情况进行决定。按图规划一个闭合的任务航线不循环 执行，①③、②③、②④、①④边长为300米，①点相对地面高度为 a,②点相对地面高度为b,③点相对地面高度为c，④点相对地面 高度为d，水平速度为e，垂直速度为f，转弯模式为停止转弯， 停留时间2s;",300;2,s;度;米,①;③;②;③;②;④;①;④;①;②;③;④,,,,300米,300米,
gcond_f86fad813ed6,gcond_f86fad813ed6,gctpl_ef11846ede82,gsec_73bc2ca7a262,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_18,2026H1,2026H1,空域限制或地形限制题型,2026-03-19,北京01考场,空域限制或地形限制题-考试条件提取.docx,19,2,2,(二),coordinate;speed_height,"a值为20米，b值为25米，c值为30m,d值为20m, e值为2m/s,f值为2m/s。",20;25;30;20;2;2,m;m/s;米,,,,2m/s;2m/s,,,
gcond_3efd6b4cbcc5,gcond_3efd6b4cbcc5,gctpl_25b90a70e62b,gsec_73bc2ca7a262,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_18,2026H1,2026H1,空域限制或地形限制题型,2026-03-19,北京01考场,空域限制或地形限制题-考试条件提取.docx,19,3,3,1、,coordinate;takeoff_return,"起飞点经纬度： N:28°39'30"" E:115°56'32”",28;39;30;115;56;32,°;度,起飞点,"N:28°39'30"";E:115°56'32”",28°;115°,,,,
gcond_137332eb3f56,gcond_137332eb3f56,gctpl_84d9776b3914,gsec_73bc2ca7a262,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_18,2026H1,2026H1,空域限制或地形限制题型,2026-03-19,北京01考场,空域限制或地形限制题-考试条件提取.docx,19,4,4,2、,restriction;geometry;takeoff_return,由于空域限制，飞机 不能由起飞点直飞任务 航线的航点1，需由起飞 点起飞先向西南方向平 飞1200米，再向东南方 向平飞500米，到达任务 航线的航点1。,1;1200;500;1,米,起飞点,,,,500米,1200米;500米,
gcond_e3236630a771,gcond_e3236630a771,gctpl_132355033ba4,gsec_73bc2ca7a262,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_18,2026H1,2026H1,空域限制或地形限制题型,2026-03-19,北京01考场,空域限制或地形限制题-考试条件提取.docx,19,5,5,3、,bearing_angle;geometry,如图所以任务航点3- 4航向角15°,3;4;15,°,,,15°,,,,ocr_possible_typo
gcond_0a3ac7ddcd91,gcond_0a3ac7ddcd91,gctpl_ebbb2e247c3c,gsec_d34877b6f3b4,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_19,2026H1,2026H1,空域限制或地形限制题型,2026-03-23,江西02考场,空域限制或地形限制题-考试条件提取.docx,20,1,1,(一),speed_height;turn_hold_loop;bearing_angle;geometry,规划一个闭合等边三角形并循环执行，边长为a，所有航线相对地 面高度为b，水平速度为c，垂直速度为d，转弯方式为停止转弯，停留时间 5s;,5,s;度,,,,,,,
gcond_a2bd0174986a,gcond_a2bd0174986a,gctpl_c19ac6ee3354,gsec_d34877b6f3b4,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_19,2026H1,2026H1,空域限制或地形限制题型,2026-03-23,江西02考场,空域限制或地形限制题-考试条件提取.docx,20,2,2,(二),speed_height,"a值为80米，b值为50米，c值为3ms,d值为2m/s。",80;50;3;2,m;m/s;s;米,,,,3ms;2m/s,,,
gcond_d645018c73a1,gcond_d645018c73a1,gctpl_5e0f594b78d4,gsec_d34877b6f3b4,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_19,2026H1,2026H1,空域限制或地形限制题型,2026-03-23,江西02考场,空域限制或地形限制题-考试条件提取.docx,20,3,3,一：,coordinate;takeoff_return,起飞点经纬度： N:28°19'03” E:115°1602”,28;19;03;115;1602,°;度,起飞点,N:28°19'03”;E:115°1602”,28°;115°,,,,
gcond_b31ed75cc2ee,gcond_b31ed75cc2ee,gctpl_8440ceac0af9,gsec_d34877b6f3b4,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_19,2026H1,2026H1,空域限制或地形限制题型,2026-03-23,江西02考场,空域限制或地形限制题-考试条件提取.docx,20,4,4,二：,coordinate;bearing_angle;restriction;geometry;takeoff_return,由于空域限制， 飞机不能由起飞点直 飞任务航线的航点1， 需先向SE方向平飞 1000米，再向SW平 飞500米，到达任务 航线的航点1。,1;1000;500;1,S;米,起飞点,,,,500米,1000米;500米,
gcond_95ab1c597e57,gcond_95ab1c597e57,gctpl_1c568f8a07a7,gsec_d34877b6f3b4,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_19,2026H1,2026H1,空域限制或地形限制题型,2026-03-23,江西02考场,空域限制或地形限制题-考试条件提取.docx,20,5,5,三：,bearing_angle;geometry,航点3-2航向角北 偏西15,3;2;15,,,,,,,,
gcond_8004b59786c4,gcond_8004b59786c4,gctpl_881e7040da04,gsec_91d461593266,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_20,2026H1,2026H1,空域限制或地形限制题型,2026-03-23,江西02考场,空域限制或地形限制题-考试条件提取.docx,21,1,1,(一),coordinate;speed_height;turn_hold_loop;geometry,"按图规划一个闭合的任务航线不循环执行，①③、②③、 ②④、①④边长为300米，①点相对地面高度为a,②点相对地面高 度为b,③点相对地面高度为c,④点相对地面高度为d，水平速 度为e，垂直速度为f，转弯模式为停止转弯，停留时间为2s;",300;2,s;度;米,①;③;②;③;②;④;①;④;①;②;③;④,,,,300米,300米,
gcond_9c79b985403e,gcond_9c79b985403e,gctpl_ef11846ede82,gsec_91d461593266,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_20,2026H1,2026H1,空域限制或地形限制题型,2026-03-23,江西02考场,空域限制或地形限制题-考试条件提取.docx,21,2,2,(二),coordinate;speed_height,"a值为20米，b值为25米，c值为30m,d值为20m, e值为2m/s,f值为2m/s。",20;25;30;20;2;2,m;m/s;米,,,,2m/s;2m/s,,,
gcond_0832cbfbf2ca,gcond_0832cbfbf2ca,gctpl_8eeaf608acdd,gsec_91d461593266,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_20,2026H1,2026H1,空域限制或地形限制题型,2026-03-23,江西02考场,空域限制或地形限制题-考试条件提取.docx,21,3,3,一：,coordinate;takeoff_return,起飞点经纬度： N:28°19′10” E:115°26'52”,28;19;10;115;26;52,°;度,起飞点,N:28°19′10”;E:115°26'52”,28°;115°,,,,
gcond_707ef42a8358,gcond_707ef42a8358,gctpl_3de3673dee85,gsec_91d461593266,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_20,2026H1,2026H1,空域限制或地形限制题型,2026-03-23,江西02考场,空域限制或地形限制题-考试条件提取.docx,21,4,4,二：,restriction;geometry;takeoff_return,由于空域限制，飞机不 能由起飞点直飞任务航线的 航点1，需由起飞点起飞先向 西南方向平飞1200米，再向 东南方向平飞500米，到达任 ☆； 务航线的航点1。,1;1200;500;1,米,起飞点;起飞点,,,,500米,1200米;500米,
gcond_f7b761ed5033,gcond_f7b761ed5033,gctpl_3b3df7c066fd,gsec_91d461593266,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_20,2026H1,2026H1,空域限制或地形限制题型,2026-03-23,江西02考场,空域限制或地形限制题-考试条件提取.docx,21,5,5,三：,bearing_angle;geometry,如图所示任务航点3-4航 向角15°,3;4;15,°,,,15°,,,,
gcond_689e28bdeeaa,gcond_689e28bdeeaa,gctpl_fb2007f25af0,gsec_b7052911b7e1,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_21,2026H1,2026H1,空域限制或地形限制题型,2026-03-24,黑龙江01考场,空域限制或地形限制题-考试条件提取.docx,22,1,1,(一),speed_height;turn_hold_loop;bearing_angle;geometry,"与 的相对方位由委任代表根据现场环境 等情况进行决定。规划一个等边三角形并循环执行，边长为，所有航线相对 地面高度为b，水平速度为c，垂直速度为d,转弯方式为停止转弯，停留时 间8s;",8,s;度,,,,,,,
gcond_0d21dd399a41,gcond_0d21dd399a41,gctpl_45775b6ebfed,gsec_b7052911b7e1,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_21,2026H1,2026H1,空域限制或地形限制题型,2026-03-24,黑龙江01考场,空域限制或地形限制题-考试条件提取.docx,22,2,2,(二),speed_height,"a值为50米，b值为60米，c值为3m/s,d值为2m/s。",50;60;3;2,m/s;米,,,,3m/s;2m/s,,,
gcond_f122e77e3af7,gcond_f122e77e3af7,gctpl_5f88f919bd38,gsec_b7052911b7e1,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_21,2026H1,2026H1,空域限制或地形限制题型,2026-03-24,黑龙江01考场,空域限制或地形限制题-考试条件提取.docx,22,3,3,1、,coordinate;geometry;takeoff_return,"起飞点经纬度： 任务航线示意图： N:43°7'24"" E:125°34'4”",43;7;24;125;34;4,°;度,起飞点;7;4,"N:43°7'24"";E:125°34'4”",43°;125°,,,,
gcond_0da053de55bb,gcond_0da053de55bb,gctpl_809f229674be,gsec_b7052911b7e1,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_21,2026H1,2026H1,空域限制或地形限制题型,2026-03-24,黑龙江01考场,空域限制或地形限制题-考试条件提取.docx,22,4,4,2、,bearing_angle;restriction;geometry;takeoff_return,由于空域限制，飞 机不能由起飞点直飞任 务航线的航点1，需先 向正南方平飞80米，再 ☆； 向东平飞100米，到达 任务航线的航点1。,1;80;100;1,米,起飞点,,,,100米,80米;100米,
gcond_f5a9314aed3a,gcond_f5a9314aed3a,gctpl_4bf609b658e1,gsec_b7052911b7e1,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_21,2026H1,2026H1,空域限制或地形限制题型,2026-03-24,黑龙江01考场,空域限制或地形限制题-考试条件提取.docx,22,5,5,3、,coordinate;bearing_angle;geometry,航点2-1航向为NE°,2;1,°,,,,,,,
gcond_b0f8af98553b,gcond_b0f8af98553b,gctpl_93e1e648fbff,gsec_c1f4071b8652,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_22,2026H1,2026H1,空域限制或地形限制题型,2026-03-24,黑龙江01考场,空域限制或地形限制题-考试条件提取.docx,23,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;geometry,"与 的相对方位由委任代表根 据现场环境等情况进行决定。按图规划一个闭合的任务航线不循环， 执行，①③、②③、②④、①④边长为300米，①点相对地面高度为 a，②点相对地面高度为b,③点相对地面高度为c，④点相对地面 高度为d，水平速度为e，垂直速度为f，转弯模式为停止转弯， 停留时间2s；",300;2,s;度;米,①;③;②;③;②;④;①;④;①;②;③;④,,,,300米,300米,
gcond_d8cc4196b9af,gcond_d8cc4196b9af,gctpl_06d3f6f338a5,gsec_c1f4071b8652,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_22,2026H1,2026H1,空域限制或地形限制题型,2026-03-24,黑龙江01考场,空域限制或地形限制题-考试条件提取.docx,23,2,2,(二),coordinate;speed_height,"a值为20米，b值为25米，c值为30m,d值为20m, e值为6m/s,f值为2m/s。 通计 不通计 坐古然空，",20;25;30;20;6;2,m;m/s;米,,,,6m/s;2m/s,,,
gcond_220aca16e445,gcond_220aca16e445,gctpl_4fc2e763e381,gsec_c1f4071b8652,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_22,2026H1,2026H1,空域限制或地形限制题型,2026-03-24,黑龙江01考场,空域限制或地形限制题-考试条件提取.docx,23,3,3,1、,coordinate;takeoff_return,"起飞点经纬度： N43°34'4"" E:125°7'24""",43;34;4;125;7;24,°;度,起飞点;4;7,"N43°34'4"";E:125°7'24""",43°;125°,,,,
gcond_e0278cba03a4,gcond_e0278cba03a4,gctpl_41104def045d,gsec_c1f4071b8652,qbank_7cb07e6ab374,实操题库_地面站考试条件_2026H1_空域限制或地形限制题型.txt_22,2026H1,2026H1,空域限制或地形限制题型,2026-03-24,黑龙江01考场,空域限制或地形限制题-考试条件提取.docx,23,4,4,2、,restriction;geometry;takeoff_return,由于空域限制，飞机 任务航线示意图： 不能由起飞点直飞任务 航线的航点1，需由起飞 点起飞先向东南方向平 飞300米，再向东北方向 3 平飞500米，到达任务 航线的航点1。,1;300;3;500;1,米,起飞点;3,,,,500米,300米;500米,
