case_id,question_bank_id,document_id,chunk_id,doc_name,batch,source_version,exam_period_start,exam_period_end,exam_scope,question_type,source_docx,source_relative_path,source_page,declared_doc_pages,declared_doc_conditions,exam_site,province,exam_room,exam_date,condition_count,skill_labels,quality_flags,raw_text
gsec_05439af2d697,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_43,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,44,118,596,上海01考场,上海,01考场,2026-03-15,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"上海01考场地面站真题 | 日期：2026.03.15
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。于起飞点前规划一个等边三角形并循环执 行，边长为a，航线相对地面高度b,水平速度为c,垂直速度为 d,转弯方式为停止转弯，停留时间不作要求；
(二) a值建议为30米，b值建议为30米，c值建议为3m/s, d值建议为1ms。（航线方位及各数值可由委任代表按实际情况进 行调整，考题以委任代表规定数值为准)
1、 起飞点经纬度： E:112°12'36” N:23°42'18”
2、 H到1距离为50米 H位于1点西偏南30°
3、 H到1的航向与2-3的 航向相反。"
gsec_d19a0c8ff2e5,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_44,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,45,118,596,上海01考场,上海,01考场,2026-03-15,5,经纬度换算;航向方位判断;速度高度参数设置;转弯停留循环设置;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"上海01考场地面站真题 | 日期：2026.03.15
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。按图于起飞点前规划扫描航线。航线长度 为a,航线间隔为b,航线相对地面高度为c,水平速度为d,垂直 速度为e，转弯模式为停止转弯，停留时间不作要求；
(二) a值建议为30米（误差≤±3米），b值建议为10米， (误差≤±1米)，c建议为30m,d值建议为3m/s。e值建议 为1m/s。 (航线方位及各数值可由变任代表按实际情况进行调整， 考题以委任代表规定数值为准)
1、 起飞点经纬度： E:112°12'36” N:23°42'18""
2、 H到1距离为50米 H位于1点西偏南30°
3、 H到1的航向与2-3的 航向相反。"
gsec_4f45f5e4d1af,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_45,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,46,118,596,上海01考场,上海,01考场,2026-03-15,5,经纬度换算;航向方位判断;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"上海01考场地面站真题 | 日期：2026.03.15
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。于起飞点前规划一个六边形并循环执行， 边长为a，①②③航点相对地面高度为b,④⑤⑥航点相对地面高度 为c，水平速度为d，垂直速度为e,转弯方式为停止转弯，各点停 留时间为f;
(二) a值建议为30米（误差≤±3米），b值建议为25米， c建议为30m,d值建议为2m/s。e值建议为1m/s,f值建议为 2S。 (航线方位及各数值可由变任代表按实际情况进行调整，考题以 委任代表规定数值为准)
1、 起飞点经纬度： E:112°12'36” N:23°42'18”
2、 H到1距离为50m, H位于1号点西偏北60°
3、 H-①航向于③-② 航向相反"
gsec_f1335e84945b,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_46,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,47,118,596,山东02考场,山东,02考场,2026-03-13,5,经纬度换算;航向方位判断;速度高度参数设置;转弯停留循环设置;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"山东02考场地面站真题 | 日期：2026.03.13
(一) 与 的相对方位由委任代表根 据现场环境等情况进行决定。规划扫描航线要求不闭合不循环，航线长 度为a，航线间隔为b，航线相对地面高度为c，水平速度为d，垂 直速度为e，转弯模式为停止转弯，停留时间不做要求；
(二) a值为300米，b值为100米，c值为300m,d值为3m/s e值为2m/s。
1、 起飞点经纬度： N:28°39′30” E:115°56′32”
2、 起飞点到任务航线2点的距离是100 米。 起飞点-2点和2点-3 点航向相同。
3、 3号点位于起飞 点NE方位。"
gsec_5f90583e2df1,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_47,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,48,118,596,山东05考场,山东,05考场,2026-03-12,5,经纬度换算;航向方位判断;速度高度参数设置;转弯停留循环设置;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"山东05考场地面站真题 | 日期：2026.03.12
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。规划扫描航线要求不闭合不循环，航线长 度为a,航线间隔为b,航线相对地面高度为c,水平速度为d,垂 直速度为e,转弯方式为停止转弯，停留时间不作要求；
(二) a值为300米，b值为100米，c值为300m,d值为3m/s, e值为2m/s
1、 起飞点经纬度： N:28°39′30” E:115°56'32”
2、 起飞点到任务航线 2点的距离是100米。 起飞点-2和2点-3点航 向相同。
3、 3号点位于起飞点NE 方位。"
gsec_b8930c7a3451,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_48,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,49,118,596,山东05考场,山东,05考场,2026-03-12,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"山东05考场地面站真题 | 日期：2026.03.12
(一) 与 的相对方位由委任代表根据现场环境等 情况进行决定。规划一个五边形并循环执行，①②边及②③边的边长为a, ∠②=∠④=∠①为90°，航线相对地面高度为b,水平速度为c,垂直速度 为d,转弯模式为停止转弯，各点停留时间为e；
(二) a值建议为50米，b值建议为50米，c值建议为3ms,d值建议 为2m/s,e值建议为10s。
1、 起飞点经纬度： N:28°39′30” E:115°56′32”
2、 起飞点到任务航线2 点的距离是100米。 起飞点-2和1点-2点航 向相同。
3、 1号点位于起飞点SE 方位。"
gsec_e10ac1a5bb84,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_49,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,50,118,596,山东05考场,山东,05考场,2026-03-12,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"山东05考场地面站真题 | 日期：2026.03.12
(一) 与 的相对方位由委任代表根据现场环境 等情况进行决定。规划一个等腰直角三角形并循环执行，①②边长为1，①③ 边长为a2，∠①为直角，航线相对地面高度b，水平速度为c,垂直速度为 d,转弯方式为停止转弯，停留时间为5s;
(二) a1、a2值为50米，b值为50米，c值为3m/s,d值为2m/s。
1、 起飞点经纬度： N28°39'30” 任务航线示意图： E:115°56'32""
2、 当地风向：西北风 H到1逆风飞行，H距离1 点120米。
3、 2-3的航向和H-1的航 向相反。"
gsec_f20e9a2f6e80,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_50,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,51,118,596,江西01考场,江西,01考场,2026-03-07,6,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"江西01考场地面站真题 | 日期：2026.03.07
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。按图于起飞点前规划一个五边形并循环执 行，①②边及②③边的边长为a,∠②=∠④=∠①为90°，航线相 对地面高度为b，水平速度为℃，转弯模式为停止转弯，各点停留 时间为e;
(二) a值为30米，b值为30米，c值为3m/s,e 值为2s。(航线方位及各数值可由委任代表按实际情况进行调整， 考题以委任代表规定数值为准)
1、 起飞点经纬度： N:30°15′20” 任务航线示意图： E:120°04'33""
2、 1到H80m,
3、 H-1航向与2-1航向相反
4、 1-H方向为SW"
gsec_767749f23ebf,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_51,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,52,118,596,江西01考场,江西,01考场,2026-03-07,6,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"江西01考场地面站真题 | 日期：2026.03.07
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。按图于起飞点前规划一个五边形并循环执 行，①②边及②③边的边长为a,∠②=∠④=∠①为90°，航线相 对地面高度为b，水平速度为c，转弯模式为停止转弯，各点停留 时间为e；
(二) a值为30米，b值为30米，c值为3m/s,e 值为2s。(航线方位及各数值可由委任代表按实际情况进行调整， 考题以委任代表规定数值为准)
1、 起飞点经纬度： E:112°12'36” N:23°24'18""
2、 H到1距离50m,
3、 H-1航向与1-2航向相同
4、 2点位于3点西偏南60°"
gsec_686188edbc90,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_52,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,53,118,596,江西01考场,江西,01考场,2026-03-07,6,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"江西01考场地面站真题 | 日期：2026.03.07
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。按图于起飞点前规划一个闭合图形并循环 执行，各点之间距离不小于20米，①点相对于地面高度为a，②点相 对地面高度为b,③点相对地面高度为c,④点相对地面高度为d, 水平速度为f,∠①=∠②=∠③=∠④=45°转弯模式为停止转弯， 停留时间不作要求；
(二) a值为20米，b值为25米，c值为30m,d值为 25m,f值为3m/s。(航线方位及各数值可由委任代表按实际情况 进行调整，考题以委任代表规定数值为准)
1、 起飞点经纬度： 任务航线示意图： E:112°12'36 N:23°24'18""
2、 H到1距离50m,
3、 H-1航向与1-2航向相同
4、 2点位于3点西偏南60°"
gsec_00807212ea55,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_53,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,54,118,596,江西01考场,江西,01考场,2026-03-07,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"江西01考场地面站真题 | 日期：2026.03.07
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。于起飞点前规划一个等边三角形并循环执 行。边长为a,航线相对地面高度为b，转弯方式为停止转弯，停留 时间不作要求；
(二) a值为30米，b值为30米。（航线方位及各数值可由 委任代表按实际情况进行调整，考题以委任代表规定数值为准)
1、 起飞点经纬度： E:112°12'36” N:23°24'18”
2、 H到1距离50m, H-1航向与1-2航向相同
3、 2点位于3点西偏南60°"
